DAY,LATITUDE,LONGITUDE,MONTH,SIZE,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
9,56.151,-121.7262,5,0.5,2025,1,8.428394784232296e-05,8.870605087280296,-4.045614624023415
12,48.8374,-124.1128,9,0.1,2025,1,2.432167519827999e-05,16.033975219726585,11.883706029256189
22,50.0346,-120.8455,4,0.009,2025,1,0.0007785417972172581,1.572826004028343,-4.631562296549475
26,49.4693,-123.5033,7,0.01,2025,1,0.0009974539279937744,14.888822809855185,11.553098297119163
21,49.6429,-125.1147,7,5.6,2025,1,5.2675604820251465e-05,18.715694681803427,12.785256958007835
24,48.8426,-123.756,5,0.009,2025,1,1.7046927496267017e-06,12.01668192545577,5.658718363444052
17,49.9246,-119.5207,10,0.1,2025,1,0.0048513203859279486,7.844649887084984,3.3887318929036496
5,50.7391,-120.0017,9,0.009,2025,1,0.0,23.574742253621423,6.132893498738611
13,49.873,-119.6413,8,0.15,2025,1,0.00042601674158504466,24.33334630330404,10.088339106241904
13,49.8731,-119.6411,8,0.1,2025,1,0.00042601674158504466,24.33334630330404,10.088339106241904
22,52.0911,-122.1439,8,0.009,2025,1,0.0,16.29751358032229,5.741848882039392
19,52.3813,-125.1852,8,0.9,2025,1,0.0045879215001036755,9.75121905008956,5.4196735382080305
8,49.654,-116.9481,5,2.3,2025,1,0.000999784474498,11.903171157836937,2.3478446960449446
17,49.0758,-119.5038,7,2.4,2025,1,1.0348926480219234e-06,21.96402829488119,8.208855565389001
20,53.7808,-124.2868,10,1.75,2025,1,0.0016656547783782116,2.1454864501953352,-1.2571853637695085
20,53.7587,-124.2946,10,0.3,2025,1,0.0016656547783782116,2.1454864501953352,-1.2571853637695085
27,49.7934,-124.6238,6,0.009,2025,1,,,
11,49.1999,-118.9937,4,0.009,2025,1,0.0024193915007231226,6.877734120686853,3.045695877075218
18,49.6508,-123.9648,4,2.75,2025,1,8.52346317969932e-07,10.595395024617517,3.207869466145837
2,50.181,-119.5074,7,1.75,2025,1,8.52346317969932e-07,22.12604166666671,7.71923662821456
7,55.8885,-120.8736,4,1.7,2025,1,0.0006336599587370983,6.1851605733235715,1.0619299570719818
6,50.4187,-115.8637,9,0.009,2025,1,6.341934199127763e-06,19.28030166625979,7.989437993367517
15,49.9011,-120.9039,8,0.009,2025,1,0.008726422828488012,12.670405324300134,9.69733327229818
20,49.9581,-120.9119,8,0.71,2025,1,2.2518634693824424e-05,13.311555480957054,7.020122782389365
15,49.9043,-120.9043,8,0.009,2025,1,0.008726422828488012,12.670405324300134,9.69733327229818
6,50.2061,-125.5365,9,0.18,2025,1,2.4229288051458298e-06,22.189318593343103,17.601742680867517
10,49.7874,-120.6458,8,0.7,2025,1,8.583068833445395e-07,18.776219304402673,10.141568756103538
29,49.485,-121.2503,8,0.1,2025,1,0.0002615505384255812,18.79483820597335,12.313940302530966
10,48.6293,-123.8002,9,0.009,2025,1,1.4701485554269311e-05,15.995755767822288,13.366171137491904
17,51.4857,-117.1883,6,0.009,2025,1,0.0027910470962524414,15.395908610026083,6.592215474446618
18,49.0808,-121.9803,7,0.009,2025,1,0.0014442433887893458,20.45459136962893,14.941555913289392
2,52.4751,-119.1354,12,0.01,2025,1,0.0021592408417632214,-9.231700642903604,-10.68098360697428
26,50.5076,-121.2867,5,0.2,2025,1,9.801983833312988e-05,12.720646794637048,3.9506024678548215
12,49.0944,-119.7127,6,0.3,2025,1,0.0026859730482051702,18.40361620585128,5.71120414733889
17,50.757,-120.8889,8,0.009,2025,1,1.3649463653564453e-05,15.743461863199911,7.555399195353232
2,49.162,-115.2825,6,0.025,2025,1,0.001197218894958496,13.545854822794638,0.44305000305178055
23,49.4716,-124.8039,5,0.009,2025,1,0.00013783574104309082,10.354652659098349,5.178063329060876
30,54.8694,-128.3714,7,0.009,2025,1,0.0006233006715774536,19.285398101806663,11.047490692138695
14,49.0485,-119.0414,8,0.6,2025,1,4.261732051702438e-07,20.6623308817546,7.52426427205404
17,50.7985,-121.1075,8,1.0,2025,1,7.212162017822266e-06,14.844536081949911,6.625060653686546
17,50.1468,-117.5995,4,0.009,2025,1,8.060250968355831e-05,1.2066042582194427,-9.44942703247068
29,49.5922,-123.9854,6,0.03,2025,1,,,
27,49.9573,-120.9125,8,0.1,2025,1,3.293156623840332e-05,22.82007242838546,8.163573837280296
17,52.3295,-122.2569,9,0.4,2025,1,8.52346317969932e-07,20.136135355631552,8.723563766479515
8,49.8405,-120.6194,6,0.3,2025,1,8.583068797918258e-07,18.626920954386435,2.349885559082054
24,49.4867,-124.8197,8,0.009,2025,1,0.0,22.46669413248702,14.3884101867676
21,50.5537,-119.3397,12,0.009,2025,1,0.002970987558342131,-1.1511622111002566,-3.2135948181152116
29,50.2317,-120.4707,6,1.0,2025,1,1.0145868145627901e-08,15.39875437418624,6.725729242960654
21,49.8402,-119.3299,8,0.02,2025,1,2.57171825523983e-06,15.667013422648154,3.950066502889001
24,49.8769,-124.4929,7,0.03,2025,1,1.0401010399618826e-05,20.48702774047854,14.580030695597372
11,49.0624,-119.5353,8,10.1,2025,1,0.0,25.626183446248376,8.880850092570029
1,50.6415,-126.9356,1,0.009,2025,1,,,
24,49.5963,-119.5595,7,0.16,2025,1,1.2814997489840607e-06,21.166064198811853,9.009555435180687
27,50.1245,-125.3932,7,0.009,2025,1,0.000416487455368042,18.819902674357138,13.159089024861657
6,49.01,-121.7801,9,0.009,2025,1,4.8616528506073564e-05,17.851916249593103,14.549903488159202
13,49.5397,-121.9109,10,0.09,2025,1,3.7357210089794535e-06,5.465516662597679,-4.409509404500284
29,49.1567,-119.53,4,0.009,2025,1,0.00021882355213165283,11.081543858846032,3.126503245035849
30,50.0955,-121.562,7,0.009,2025,1,0.0,21.14102961222335,8.020960744222009
8,53.9403,-123.9501,5,0.4,2025,1,0.0003362804700195454,6.911227798461937,-5.40834019978837
16,54.0898,-122.9864,9,0.2,2025,1,0.0,15.14107157389327,7.377080535888695
2,50.6198,-121.8482,6,0.6,2025,1,0.0002865791320800781,8.650509770711267,-4.578027470906534
7,54.081,-124.1709,5,0.5,2025,1,0.0047986602065925865,7.065508778889978,1.3055072784424055
21,50.1211,-124.8423,4,0.13,2025,1,,,
8,50.8128,-121.5736,4,4.93,2025,1,0.0009907782077789307,1.4731517791748274,-3.364319229125954
16,50.2076,-119.2689,6,0.009,2025,1,1.150369450897415e-05,20.953050231933616,4.356989161173544
7,49.3027,-124.3033,9,0.009,2025,1,0.0006746888160655828,19.37127838134768,15.526591873168968
20,50.5217,-115.9955,9,0.009,2025,1,1.2934207802572928e-06,16.097077306111657,6.378682072957361
25,49.5871,-115.6762,4,0.009,2025,1,8.551389569788626e-07,10.54471359252932,-2.261111958821573
6,50.6687,-120.2995,7,0.23,2025,1,0.0004817426203658215,19.239437993367517,8.773162460327171
27,50.6781,-120.35,6,0.1,2025,1,0.0005932003259658813,16.39536056518557,7.956647491455101
10,49.8998,-119.4171,9,0.009,2025,1,6.028413764624929e-05,20.597236887613974,13.240764236450218
24,49.0158,-118.502,7,0.3,2025,1,1.2814997489840607e-06,21.522346750895224,6.916375096639001
9,49.5478,-115.7382,6,0.1,2025,1,8.702277796146518e-07,22.787735239664755,5.597348149617517
31,48.4411,-124.1011,8,0.009,2025,1,,,
16,49.3255,-117.6791,7,0.009,2025,1,8.709247190097358e-07,16.642412439982138,6.155091222127282
17,49.3351,-117.6811,8,0.03,2025,1,4.741549491882324e-05,17.23019688924154,8.733377710978232
28,52.1317,-122.0978,7,0.009,2025,1,1.4692544937133789e-05,18.23353284200033,8.644441223144554
12,49.249,-124.6714,7,0.001,2025,1,1.99407338641322e-05,18.51335995992025,13.88369204203292
2,52.7298,-119.2407,5,0.04,2025,1,8.492897336509486e-07,6.717739995320642,-1.2158721923827898
17,53.4372,-122.5658,10,0.009,2025,1,0.0007709950208614202,4.402999496459984,-0.9425669352213504
29,49.4568,-121.7644,7,224.0,2025,1,0.0,19.710324223836267,11.419383621215843
26,50.5131,-116.0552,9,0.01,2025,1,8.881092021795212e-07,10.973571395874046,0.906908289591513
24,50.6685,-120.3804,5,0.65,2025,1,1.7046927496267017e-06,15.3220204671224,2.382269795735681
8,49.092,-122.2061,7,0.1,2025,1,0.0,20.977887090047204,13.301814015706384
5,51.9507,-122.5012,4,0.1,2025,1,2.5772114895517007e-06,5.7670824686686615,-3.1297007242838504
9,52.4582,-125.5786,10,0.04,2025,1,1.7225738702109084e-06,2.4557052612304915,-2.504450861612952
11,51.945,-123.1279,4,0.009,2025,1,0.000663021433126687,4.328661855061853,-4.766315841674782
11,51.9148,-123.0854,4,0.1,2025,1,0.000663021433126687,4.328661855061853,-4.766315841674782
10,52.4514,-125.6146,10,0.2,2025,1,2.2351741790771484e-07,4.102180735270224,0.5480355580647824
10,52.4548,-125.6106,10,0.04,2025,1,2.2351741790771484e-07,4.102180735270224,0.5480355580647824
4,50.0742,-120.7438,5,0.009,2025,1,0.0006966876694853852,4.256613667805993,-4.703475697835245
23,55.7095,-121.3141,8,0.009,2025,1,8.583068833445395e-07,16.974746958414755,9.554241434733115
26,50.4514,-116.0152,9,0.1,2025,1,8.583068797918258e-07,11.57326215108236,0.662035242716513
2,52.0856,-123.1503,5,556.75,2025,1,8.492897336509486e-07,12.050340906779013,-1.3013214111327898
28,52.4595,-125.3017,4,0.009,2025,1,0.0022112481433964604,5.257755533854208,0.03650563557943087
6,55.0556,-125.4992,8,0.009,2025,1,0.01810613091470259,13.276016489664755,10.556511179606161
29,50.4824,-115.9383,9,0.009,2025,1,1.7242139733752992e-06,14.415638860066736,4.235745366414392
18,49.7014,-121.4041,7,2.5,2025,1,0.002026312547343423,17.156332906087243,11.754137293497763
29,52.0114,-123.1737,8,0.3,2025,1,2.3757808094160282e-05,22.009356435139978,8.205948766072595
2,52.121,-123.234,5,30.7,2025,1,8.492897336509486e-07,12.050340906779013,-1.3013214111327898
2,52.1051,-123.2484,5,8.71,2025,1,8.492897336509486e-07,12.050340906779013,-1.3013214111327898
9,53.9644,-122.9601,9,0.07,2025,1,1.7106532936850272e-06,17.635099665323935,8.906669235229515
2,51.9582,-123.1409,4,0.921,2025,1,8.129724881200673e-05,2.196813837687216,-6.009500885009743
9,50.36,-118.0301,6,0.3,2025,1,8.702277796146518e-07,22.444229380289755,9.906267420450888
8,56.6446,-121.8301,6,5.21,2025,1,1.94549560497137e-05,19.05058631896975,1.7321283976237396
12,54.0468,-124.941,7,0.009,2025,1,0.00027516782279235485,13.804456965128622,7.343571599324548
4,55.7145,-121.3751,6,60.0,2025,1,1.9186735148224443e-05,15.482182439168298,2.2693312327067474
2,55.7529,-121.29,6,0.3,2025,1,0.00018671154975891113,12.568641281127952,-0.9178712209065338
5,51.9679,-123.1476,4,0.3,2025,1,2.5772114895517007e-06,5.2927172342936615,-3.8409637451171648
15,56.7589,-122.016,10,0.009,2025,1,0.0,5.462078984578454,0.18725865681966525
27,49.1419,-119.2131,9,0.3,2025,1,0.0,11.651637013753259,-0.19171371459958664
21,56.1765,-120.8173,9,0.78,2025,1,0.00011010766019126095,14.15816141764327,6.190756734212243
23,49.679,-124.4657,11,0.009,2025,1,0.0037178993225097656,7.095384852091513,5.21951828002932
23,53.5176,-125.7511,9,0.009,2025,1,0.0040649473667144775,7.719550069173181,5.008446629842126
21,56.558,-121.7702,9,0.36,2025,1,0.00018871128548880733,11.892373657226585,4.915773010253929
2,50.1371,-120.5019,8,0.59,2025,1,0.0006000965832981819,19.96208216349288,11.037553405761741
23,49.6188,-121.3959,8,111.0,2025,1,8.583068833445395e-07,19.025446828206384,7.766643778483115
19,50.2387,-121.5803,8,0.009,2025,1,9.762048711081661e-05,12.286293919881189,7.1491657257080305
10,54.0155,-124.0427,6,0.88,2025,1,8.52346317969932e-07,13.96210378011068,0.1675519307454465
9,50.4786,-121.3026,5,0.86,2025,1,4.351138045421976e-07,8.902994410196982,-4.633016967773415
17,52.882,-119.3021,9,0.009,2025,1,8.52346317969932e-07,16.078518168131552,7.7415487925212005
19,50.3964,-121.3865,8,0.3,2025,1,5.522668351432003e-05,14.382648086547874,7.2553668975830305
4,50.7139,-120.5714,6,0.53,2025,1,1.902282237509212e-05,16.048263168334984,1.1326124827067474
23,50.3991,-115.927,4,0.01,2025,1,1.9869208301770414e-05,1.5871953328450559,-7.900609715779581
9,49.9259,-120.2975,5,0.009,2025,1,4.351138045421976e-07,7.008056259155296,-4.927287801106729
2,50.9741,-118.6063,5,0.009,2025,1,8.492897336509486e-07,10.537482833862327,0.9149871826172102
1,49.9765,-118.0811,10,0.01,2025,1,0.0023773759603500366,10.978608067830407,7.146898523966513
19,49.4755,-115.7606,9,0.009,2025,1,4.261732051702438e-07,18.585015869140648,8.504076894124353
4,49.5321,-123.2931,7,0.009,2025,1,1.5974043776623148e-06,15.086955642700218,9.764557139078818
16,49.929,-124.5868,11,0.002,2025,1,,,
12,49.9951,-119.3347,6,0.009,2025,1,0.0004035174846599432,18.76396776835128,4.386578496297204
4,48.8113,-124.0248,8,0.08,2025,1,9.4139575992358e-05,16.377732849121116,11.090505854288779
9,50.6186,-120.4478,6,0.15,2025,1,8.702277796146518e-07,21.075007375081384,3.578630701700888
3,54.2999,-122.6685,9,0.01,2025,1,4.261732051702438e-07,21.200492477417015,12.403137461344443
28,49.4687,-119.4959,10,0.009,2025,1,0.0008994340887511498,2.279540634155296,-2.6648073832193973
26,50.081,-119.4338,8,0.009,2025,1,8.52346317969932e-07,25.093051528930687,9.542569732666038
13,49.7898,-119.3775,10,0.009,2025,1,0.0030942291020323864,2.7590550740559934,-3.5449260711669695
9,49.7529,-116.3847,10,0.009,2025,1,1.7225738702109084e-06,9.102840677897177,1.6133876800537337
18,55.644,-121.582,4,48.9,2025,1,5.026459683676876e-05,7.178240076700888,-2.4123291015624773
7,56.5879,-122.4237,5,0.32,2025,1,0.000877106714046505,7.632728830973349,-0.038161341349280065
30,51.9304,-124.8202,8,0.1,2025,1,0.00017001630521917832,18.84545160929366,10.572613016764365
1,50.1614,-120.5853,4,0.2,2025,1,0.008141347765899809,1.4696517944336165,-0.12982788085935226
1,56.2727,-120.8344,5,47.1,2025,1,1.7123598468060663e-06,11.100979105631552,-1.605075581868448
8,56.3708,-120.7322,6,0.02,2025,1,8.583068797918258e-07,19.086881891886435,1.5390131632487396
8,55.618,-121.8655,4,7.1,2025,1,0.0008152425289154053,3.166104253133142,-1.6440230051676394
6,50.9134,-119.6164,5,0.009,2025,1,1.7171240642710472e-06,13.723642603556357,0.49046605428060275
3,49.018,-119.7292,4,0.009,2025,1,0.0002562344074021894,1.6734380086263059,-4.736964289347327
7,51.8828,-120.8304,5,0.65,2025,1,0.0036005472419624596,13.799232737223349,4.87321561177572
27,51.5931,-122.0929,4,1.55,2025,1,1.3017667413350864e-05,7.786786015828454,-2.6387530008951785
25,56.5012,-122.0931,4,31.9,2025,1,1.0943225085213726e-05,9.305618540446005,-0.9668411254882585
25,50.1375,-120.8621,4,1.2,2025,1,8.320620715096538e-06,10.75003585815432,-0.1604446411132585
29,56.1459,-121.7401,5,1.1,2025,1,3.091990947723389e-05,20.004256820678734,6.821209208170615
2,56.1464,-121.7289,5,0.5,2025,1,8.492897336509486e-07,13.262987391154013,1.6597788492838959
15,56.0662,-120.6374,12,0.2,2024,1,0.0020480751991271973,-17.51503156026203,-20.90249671936033
30,50.0462,-121.5393,8,0.009,2025,1,6.098450876379502e-05,17.64989496866866,10.169862365722679
30,53.7167,-124.7732,4,0.009,2025,1,1.4901161193847656e-08,6.21317062377932,-2.8550132751464616
1,58.5174,-122.6934,8,0.009,2025,1,5.579292769652966e-05,22.310440317789755,16.650584157307946
5,51.4275,-116.9844,9,0.009,2025,1,0.0,16.043003972371423,8.631021753946982
23,49.6008,-115.8681,8,0.1,2025,1,8.583068833445395e-07,19.644831593831384,6.012330627441429
1,52.3024,-122.2037,7,0.1,2025,1,5.8144330978393555e-05,20.389489746093773,11.795545196533226
24,50.031,-116.9048,4,0.009,2025,1,4.797252493915494e-06,3.904889678955101,-3.463311258951819
30,51.0805,-116.6986,5,0.01,2025,1,0.005059465765953064,10.715560531616234,6.619474665323935
13,54.0462,-124.8847,4,0.1,2025,1,0.0007354944943358532,1.0914671579997162,-5.889736557006813
7,55.1288,-121.007,6,0.51,2025,1,5.358457560333818e-06,12.916330591837607,-0.28527234395340884
8,54.0199,-124.2856,6,0.2,2025,1,8.583068797918258e-07,18.72807655334475,8.136750793457054
1,52.9684,-119.3422,7,0.009,2025,1,0.0011442452669143677,16.24853922526046,9.42038243611654
7,49.4343,-118.409,9,0.82,2025,1,0.004040294885630402,19.60614166259768,9.208232498168968
30,53.0561,-121.6049,7,12.5,2025,1,0.0,18.312090810139978,8.418828582763695
11,49.0154,-118.9705,6,0.009,2025,1,0.0005099773406982422,22.903745269775413,5.268729782104515
1,49.0271,-118.8022,8,0.009,2025,1,0.003949585556938473,22.493789927164755,14.703644053141318
30,55.4515,-124.9545,7,8.97,2025,1,0.0003453493118286133,17.325681304931663,8.858769989013695
31,53.1353,-123.7195,7,4.58,2025,1,0.0013935387123638066,21.44855397542318,10.450118001302087
6,51.5617,-122.6936,8,0.01,2025,1,0.0019648503828193498,14.075983937581384,6.758252716064476
31,50.4635,-120.8368,8,0.5,2025,1,0.00024076503177639097,17.500191624959314,7.602039591471396
9,49.187,-120.5327,9,0.1,2025,1,0.0029749989509468833,13.268319066365564,8.63892834981283
29,49.5912,-120.2566,8,0.4,2025,1,0.0010505074189950392,18.50089289347335,10.092016474405966
29,49.8626,-120.724,8,0.009,2025,1,0.0005915814565469191,18.829180653889978,9.70196113586428
30,50.256,-120.8415,8,0.009,2025,1,0.00019701720930243027,17.30175043741866,8.071717834472679
8,49.4059,-120.8413,9,0.009,2025,1,0.0014552354811598889,13.488465881347679,9.67314173380538
30,49.354,-120.9062,8,0.009,2025,1,0.00014057161070013535,14.883781687418661,7.623068745930993
15,49.3103,-120.462,9,0.009,2025,1,0.0020117538779231836,10.927615737915062,7.574836349487327
2,49.7033,-120.9892,9,0.009,2025,1,0.00022796017088921872,18.758166885376,10.754777526855491
31,49.7668,-120.7645,8,0.1,2025,1,0.00024948221107479185,18.014677302042685,8.673084513346396
31,49.7452,-120.805,8,0.009,2025,1,0.0004710922803496942,17.652047093709314,8.666492716471396
16,54.3686,-126.2632,8,0.01,2025,1,0.01509783682701027,12.267105356852255,11.209211603800497
23,53.1103,-125.276,6,0.009,2025,1,0.0021729367227862895,14.158749516805017,6.469363784790062
4,51.9365,-118.0672,9,0.2,2025,1,8.583068797918258e-07,17.947588221232138,6.001024500529013
28,50.0899,-117.7585,8,0.009,2025,1,0.0002981118516913739,19.99590899149581,14.170646921793661
18,52.3534,-120.9006,6,0.009,2025,1,0.008132463693584668,14.097184753417991,9.48338406880697
1,52.4874,-122.0841,7,0.009,2025,1,0.00021110475063323975,18.90210367838546,10.927299753824911
31,53.8852,-124.6554,7,397.59,2025,1,0.0006784468878322514,21.26740163167318,10.033207194010458
2,53.4262,-122.9108,8,0.009,2025,1,1.0114908150171686e-05,20.460210418701195,12.448279317220056
31,53.7169,-121.0368,7,0.009,2025,1,0.00020990967641409952,23.02106374104818,14.215173339843773
29,50.2921,-122.6405,8,0.009,2025,1,0.00302896439302458,17.814450836181663,13.076798375447595
30,49.7967,-122.9755,8,0.009,2025,1,0.0001753211186041881,16.801343536376976,12.599875386555993
5,50.094,-117.439,9,0.5,2025,1,0.0,19.68208274841311,9.687418238321982
2,59.009,-122.8596,7,0.009,2025,1,0.0007599771021773449,17.266748046875023,8.35693194071456
30,50.8963,-120.2035,7,0.1,2025,1,1.4796853065490723e-05,22.440508778889978,10.879277801513695
2,49.8612,-120.6975,8,0.3,2025,1,0.0002684563397679085,17.686040496826195,9.880489603678427
1,49.1672,-117.3924,10,0.01,2025,1,0.0032855868339538574,9.919281895955407,5.976325607299827
24,51.0208,-119.4514,9,0.009,2025,1,0.0,15.402195866902673,7.867311096191429
15,50.2446,-120.2736,8,0.009,2025,1,0.010602538627438207,14.71744308471682,9.89166920979818
24,51.7594,-120.6783,8,0.01,2025,1,1.7285346984863281e-06,20.45977681477865,11.221336619059286
26,48.4685,-124.063,7,0.009,2025,1,6.797909736633301e-05,12.698637262980185,9.771360015869163
28,49.3182,-122.7628,9,0.009,2025,1,0.0003672635573934713,15.979534403483115,13.461534118652366
13,54.7707,-127.0959,6,0.009,2025,1,0.0008153378963129398,8.962456639607751,3.5896373748779524
16,49.4341,-119.7054,3,0.3,2026,1,0.0037378400563170544,-0.8067287445068132,-4.014535649617471
24,50.6026,-120.1303,4,0.009,2025,1,1.4974745589313443e-05,7.978376007080101,-2.069756571451819
20,49.8325,-125.6155,9,0.03,2025,1,0.005557146668422774,12.737783686320029,10.00783246358236
23,52.2003,-122.2765,7,0.009,2025,1,0.00026764298849002444,19.08931376139327,8.425223922729515
5,49.9723,-119.3657,6,0.5,2025,1,2.9802322387695312e-08,18.806685384114587,4.247212982177757
26,50.5454,-118.9516,8,0.3,2025,1,4.6360492603980674e-05,22.241570409139,10.835864003499353
25,50.2094,-116.0191,4,0.3,2025,1,8.551389569788626e-07,5.71097335815432,-4.488976542154944
30,49.4854,-123.2384,8,0.009,2025,1,4.673899866247666e-05,18.63711827596029,15.254497782389365
14,48.4474,-123.6818,7,1.2,2025,1,9.863078594207764e-05,16.596650695800804,12.689206059773767
8,49.2884,-124.5864,6,0.009,2025,1,8.583068797918258e-07,20.977262751261435,11.943391418457054
7,56.1685,-122.3822,6,0.009,2025,1,1.2904405544134079e-06,11.869781112670921,-3.580926640828409
21,49.7776,-119.4551,9,0.009,2025,1,0.00411038398732444,16.726113891601585,9.401612854003929
12,49.8618,-121.4499,7,0.01,2025,1,0.00021343231196624401,16.742201105753622,12.03798891703292
1,52.4068,-122.3147,9,0.009,2025,1,4.426788094491485e-05,21.962632751464866,9.348402913411462
9,56.205,-121.701,9,1.77,2025,1,2.5612115848616668e-05,18.87932167053225,8.4803183237712
27,59.8346,-123.3294,9,0.009,2025,1,0.0018995106220245361,8.476018524169945,2.397316233317099
7,55.7385,-121.4303,9,0.5,2025,1,0.0001396775245616766,19.311870829264365,11.619528071085654
8,59.8478,-128.682,9,0.009,2025,1,1.284479992591514e-06,15.344422912597679,5.560755666097009
1,56.292,-121.0798,10,0.5,2025,1,0.0024511516094207764,7.909760411580407,5.482917404174827
14,52.0563,-121.9035,9,0.009,2025,1,8.785724638471493e-06,17.61702944437667,8.2481513977051
27,51.4992,-120.7661,5,0.3,2025,1,4.407763469771453e-06,12.424300130208337,0.5567960103352902
17,54.6211,-126.847,4,0.34,2025,1,3.012163347193564e-06,3.422261810302757,-4.593388621012366
3,49.8835,-124.4812,7,0.66,2025,1,0.0004981487988402478,16.118686294555687,7.98610649108889
19,50.0664,-119.4218,10,0.009,2025,1,0.009055420756340027,3.8852452596028684,3.192201232910179
20,50.3278,-122.6657,7,0.009,2025,1,0.0007771193981120916,14.699558512369833,8.325843429565452
17,49.315,-121.8718,6,0.1,2025,1,1.7881393432617188e-07,15.719639078776083,6.914481099446618
27,49.7543,-123.0789,9,0.009,2025,1,0.028040558099746704,8.719670867919945,8.584165191650413
6,49.8516,-115.7113,10,0.009,2025,1,2.571940399320738e-06,6.07731717427572,-1.849837366739905
25,52.8081,-122.4677,5,0.009,2025,1,8.854269981384277e-05,14.919128672281943,6.133306121826195
5,48.3329,-123.7071,5,0.6,2025,1,,,
24,49.8496,-124.4448,5,0.009,2025,1,0.0001498520373388601,12.4274892171224,7.328314717610681
27,49.1641,-124.0396,6,0.009,2025,1,0.0046389102935791016,12.401301320393884,10.258974965413415
12,48.6358,-123.8086,5,0.009,2025,1,0.0010569840669063524,8.833596801757835,4.383797581990564
26,51.9134,-122.1196,9,0.009,2025,1,0.0002425551414440008,8.236999130249046,2.543057378133142
10,49.8922,-124.5413,8,0.99,2025,1,8.583068833445395e-07,21.44996604919436,15.609993235270224
10,49.8781,-118.1299,6,0.009,2025,1,8.52346317969932e-07,23.032253519694052,7.448883310953818
27,49.081,-124.071,7,2.24,2025,1,0.0001863241195678711,16.020749028523767,9.626862462361657
4,49.7218,-122.9924,5,4.0,2025,1,0.0004988598534758637,3.367860412597679,-1.3030850728352448
2,53.7564,-122.4053,5,2.1,2025,1,8.492897336509486e-07,14.184943771362327,1.3524058024088959
15,49.9246,-119.5207,10,0.2,2025,1,0.0,5.687420781453454,-2.161211395263649
21,49.079,-124.052,7,3.0,2025,1,0.00012038648128509521,17.56855926513674,11.18939107259115
26,51.5013,-120.8214,4,1.68,2025,1,0.0,9.24887364705404,-3.0653505961100223
17,49.5688,-123.9313,6,0.3,2025,1,1.7136335372924805e-06,14.530023193359398,9.086030578613304
2,55.7987,-121.9064,5,33.4,2025,1,8.492897336509486e-07,11.485725021362327,-0.13074849446610415
21,55.662,-120.3642,9,0.009,2025,1,0.0002471685408522717,13.7200917561849,5.504884338378929
2,54.3818,-126.5978,4,0.009,2025,1,0.0006912464799597728,0.9419310251872162,-4.552306874593057
8,49.3835,-119.7654,7,0.009,2025,1,0.0,20.327008183797204,5.850235239664755
19,49.5434,-121.7872,7,3.4,2025,1,0.0018773523519435287,14.35128237406417,11.56581586201986
9,51.4018,-121.9799,4,2.1,2025,1,0.0022716701030276454,3.1944410959879974,-1.3625720977782976
4,49.3099,-119.5655,6,4.0,2025,1,0.00010375082492330989,16.631108220418298,2.369998550415062
2,50.1826,-125.495,6,0.009,2025,1,0.0,11.310014979044638,4.170019404093466
22,49.7399,-119.7646,8,0.009,2025,1,0.0,19.31216201782229,7.007229741414392
10,49.8661,-119.2778,8,2.56,2025,1,8.583068833445395e-07,23.108820215861044,10.811246490478538
30,49.7999,-119.6878,7,57.0,2025,1,2.9802322387695312e-08,25.204831695556663,10.54618860880538
7,49.7692,-125.1381,6,0.009,2025,1,4.410743663640915e-07,17.327137883504236,8.66337674458822
16,49.5477,-119.6394,4,0.1,2025,1,0.00023186206817626953,8.075819905598962,-3.6968393961588504
17,55.7008,-121.5972,5,0.18,2025,1,0.00023633539677803128,11.00741030375167,3.8113685607910384
5,49.4841,-119.6031,8,0.1,2025,1,0.0008844058411341393,20.62080027262374,11.776530838012718
22,51.7815,-120.7197,9,0.009,2025,1,2.1031498818047112e-05,10.931911722819052,4.491969045003259
24,49.3981,-121.3176,8,0.009,2025,1,0.0,21.12562967936202,10.0978828430176
22,49.3684,-119.6029,8,0.27,2025,1,0.0,20.02358779907229,5.209622319539392
19,49.0845,-119.5942,7,0.009,2025,1,0.0005623844812312484,19.754277165730798,9.496073023478232
16,49.7967,-119.3938,10,0.009,2025,1,6.445348253691918e-05,5.432979838053427,0.7201419830322493
28,49.4414,-121.2833,7,0.1,2025,1,4.0158629417419434e-05,15.989554977417015,9.916658020019554
26,49.7451,-119.7614,8,1.4,2025,1,8.52346317969932e-07,25.115024185180687,9.299975331624353
29,50.1199,-122.9351,7,0.009,2025,1,0.0,15.435421880086267,5.956330235799157
26,49.7597,-123.092,4,0.009,2025,1,0.0,8.125257110595726,2.118568674723349
10,49.9247,-125.2296,5,3.43,2025,1,0.0007773727178559398,10.839775339762411,5.800694402058923
28,52.131,-122.0991,7,0.009,2025,1,1.4692544937133789e-05,18.23353284200033,8.644441223144554
26,49.3445,-120.582,7,0.009,2025,1,1.7881393432617188e-07,12.289213434855185,5.768999989827478
1,49.7849,-119.551,5,0.009,2025,1,1.7123598468060663e-06,13.278306579589866,2.189032491048181
28,56.2843,-121.2263,8,0.009,2025,1,8.63488196500839e-07,21.55059649149581,11.663404083251976
31,53.9767,-122.9118,7,0.009,2025,1,0.00010668933282431681,23.377346293131552,12.351647949218773
1,49.1127,-119.7277,7,0.6,2025,1,0.0009488910436630249,21.964766438802087,8.659477488199911
