DAY,LATITUDE,LONGITUDE,MONTH,SIZE_HA,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
29,52.4654,-125.2659,4,0.1,2023,1,2.568959644122515e-06,6.463779703776083,-0.1664616902668854
21,49.2706,-124.7774,5,0.009,2023,1,0.00021666288375854492,14.76883214314779,9.474176661173544
5,52.0863,-123.3633,7,0.1,2023,1,9.596347751994472e-06,19.337126032511435,6.493875122070335
15,49.2378,-124.7916,7,0.99,2023,1,0.0,20.725691095987997,13.083931859334314
16,56.3743,-121.2339,4,12.0,2023,1,0.000605933967335659,3.820656077067099,-2.8950059254963776
22,49.527,-123.8999,1,0.009,2023,1,0.0016709119081497192,2.569408035278343,0.40924479166670835
6,49.8629,-124.3821,8,0.55,2023,1,0.0007139295339584351,21.728448486328148,17.061704254150413
23,49.2605,-124.7686,5,0.009,2023,1,0.00025527477259856823,12.131279246012411,6.263166681925497
30,52.2212,-122.0139,4,0.009,2023,1,0.00012750029560493203,14.470807011922204,4.368840789794945
8,53.9516,-124.3194,8,0.2,2023,1,0.005521991969260398,17.103738403320335,11.899573262532556
9,49.2506,-124.8652,8,0.009,2023,1,0.01080570150679705,16.35628153483077,14.371974563598656
26,49.2609,-124.7682,6,0.009,2023,1,9.538688345855917e-07,19.0672597249349,12.879316584269247
17,52.4565,-125.4258,5,145.0,2023,1,1.6927717751968885e-06,17.997432963053427,6.5058615366618255
31,49.846,-124.3743,5,1.01,2023,1,0.0,12.701192474365257,4.920439656575525
4,53.2884,-120.0705,5,1100.0,2023,1,0.0007696688175151678,11.888621902465843,5.036919530232751
28,53.0882,-124.4962,4,2.05,2023,1,8.52346317969932e-07,6.596273040771507,-1.5325899759928348
16,52.4802,-122.2988,11,0.009,2023,1,0.00018855728961852947,-2.889743550618448,-6.844837570190407
10,55.7149,-121.5065,4,1.09,2023,1,0.0035823166369368664,2.8489611307780365,-4.173758570353186
3,53.8509,-125.8502,7,0.009,2023,1,1.2904405537028651e-05,13.951458231608115,3.3062060038249115
6,56.4426,-121.5235,5,19.1,2023,1,8.583068797918258e-07,17.80906702677413,0.2092866261800168
14,50.7802,-119.732,4,11.5,2023,1,0.0014022916554381482,2.8070096333821652,-3.166804377237952
8,51.9396,-123.0947,4,3.8,2023,1,0.00020173010437929406,3.140376027425134,-4.630182011922159
31,54.0747,-122.7214,7,0.2,2023,1,0.0022201120852969325,15.543582534790062,10.555902735392294
12,52.3846,-125.0349,7,0.3,2023,1,5.1860071152987075e-06,16.393813069661462,4.989844258626306
6,54.1105,-122.1946,8,0.2,2023,1,1.9371509552001953e-07,20.346042887369833,13.195005035400413
15,50.6652,-119.8624,6,0.009,2023,1,3.4634208020634105e-05,15.494863128662132,4.75055847167971
8,52.1028,-122.006,8,0.6,2023,1,0.0018145681630699073,19.69708150227865,10.466793314615927
8,52.2548,-120.8352,6,226.0,2023,1,8.52346317969932e-07,19.641761398315452,4.9440876007080305
3,50.4869,-120.5484,8,0.009,2023,1,8.52346317969932e-07,15.605790074666345,3.0662723541259993
2,54.5262,-128.7136,6,0.2,2023,1,0.0011537951788227474,11.49806938171389,5.3874310811360715
13,49.0993,-117.7301,8,1.3,2023,1,1.2814998058274796e-06,21.715549087524437,8.002196884155296
2,52.8597,-118.5604,6,0.5,2023,1,0.002307919915608636,10.13625297546389,3.0456342061360715
4,56.5328,-121.7593,6,0.009,2023,1,0.0049249827861217454,15.6537910461426,7.763091659545921
1,49.6243,-121.3939,8,0.1,2023,1,2.139555988378561e-06,14.659231440226279,7.258327738444052
8,54.4479,-128.5922,6,0.1,2023,1,8.52346317969932e-07,18.929277674357138,11.257482782999716
16,52.0744,-121.3344,10,1.64,2023,1,0.0006102287339082579,9.633780415852868,3.5526246388753293
10,51.7026,-116.6955,6,8.0,2023,1,0.0012733157514048798,12.971260960896814,6.312300618489587
24,53.7464,-120.3972,10,0.2,2023,1,0.0004905283451748232,-9.504459126790323,-16.328499221801735
4,51.7722,-121.0039,4,0.009,2023,1,0.00012671947479248047,-2.3439245859781863,-8.243102137247718
4,49.4566,-119.6083,4,0.5,2023,1,0.0013747066259384155,1.479154841105185,-4.133157475789346
16,52.0809,-121.3165,10,0.27,2023,1,0.0006102287339082579,9.633780415852868,3.5526246388753293
16,49.8002,-123.1021,5,0.1,2023,1,6.688535216881064e-05,17.01814676920577,10.993044789632165
19,50.8678,-119.9681,5,0.8,2023,1,4.966557025909424e-05,16.69600321451827,6.1742785135905365
19,49.8287,-124.1282,4,1.2,2023,1,,,
19,49.8326,-124.1064,4,1.36,2023,1,,,
27,50.8685,-119.9626,4,2.3,2023,1,0.00025184452533721924,3.6855070749919037,-5.224778238932288
18,54.7039,-126.7842,10,0.1,2023,1,0.00425009429363854,5.443695322672568,4.410466130574548
20,56.6916,-121.7628,9,0.1,2023,1,1.3828277587890625e-05,9.53177413940432,0.6098635355631927
21,54.5855,-126.8778,5,1.5,2023,1,0.0008965432643890381,13.135612742106161,5.725478744506859
10,50.0055,-123.1327,9,0.02,2023,1,3.9086331980797695e-05,15.991946792602562,7.562394078572595
19,51.8171,-121.2527,7,0.23,2023,1,2.1128128082636977e-06,18.456753031412802,8.701222991943382
3,48.8928,-123.4216,6,0.02,2023,1,,,
18,54.0101,-125.0337,5,0.01,2023,1,0.0,17.517029062906943,4.828061676025413
4,49.9561,-115.6593,5,0.1,2023,1,0.00057011246680716,12.983429845174157,4.023735936482751
25,51.8311,-121.4609,9,0.009,2023,1,0.0004991291804117282,11.946981048584007,4.108854548136435
18,50.0869,-116.8821,8,0.009,2023,1,0.00014901161193847656,22.541060384114587,8.750533676147484
31,50.4601,-119.3786,5,4.27,2023,1,0.0005857497453689575,14.357361094156943,2.920521036783896
26,54.1475,-125.728,4,0.6,2023,1,0.004765018820762634,3.2456673940022824,-1.9499909718830963
17,49.895,-123.2745,6,0.009,2023,1,0.0008020156810744083,10.19224573771163,6.145057932535849
30,52.4427,-126.3352,8,0.009,2023,1,0.001243815446116514,10.903689956665062,8.43416239420577
16,51.7646,-121.38,5,0.2,2023,1,0.0001501679420812252,20.704751586914085,7.1862414042155365
10,50.3163,-118.8027,7,0.3,2023,1,0.0005491084181130645,23.409885660807333,10.692754364013695
