DAY,LATITUDE,LONGITUDE,MONTH,SIZE_HA,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
25,49.2925,-125.2701,5,0.009,2023,1,0.00011345744132995605,14.829496002197288,8.613765970865927
18,57.6525,-123.3793,9,9.68,2023,1,0.00012184679508209229,8.060907618204794,0.37375284830733335
25,50.0901,-120.7443,7,0.009,2023,1,0.0009704301896817924,12.368016179402673,5.96417071024581
1,49.4439,-123.2385,6,0.2,2023,1,0.00014364123343924007,11.976976648966513,6.16839497884115
30,55.2488,-127.6706,4,0.009,2023,1,0.001266932487453687,7.3851950327555755,1.3744560241699446
23,50.6298,-119.9087,6,0.009,2023,1,0.00024915176328477173,17.438062922159872,7.6223986307780365
18,54.6979,-127.0541,4,0.009,2023,1,0.0008585689773212835,1.6093892415364621,-4.413971964518225
5,54.8079,-126.1391,6,0.1,2023,1,0.0013172358273436657,7.155037816365564,1.0128576914469818
1,49.6829,-115.8488,11,0.009,2023,1,1.986245479201898e-06,-1.0425457000732195,-6.367569986979163
11,52.0024,-123.1614,4,16.4,2023,1,0.0010776162143883994,2.3262026468913177,-6.029576365152991
22,49.6614,-125.1581,5,0.009,2023,1,0.007076495885844025,10.227516428629599,4.665474828084314
24,52.0351,-123.177,4,209.0,2023,1,6.524324396650627e-05,4.8777086893717865,-1.9843264261881473
3,54.1118,-126.7543,5,0.6,2023,1,0.0,7.597849146525107,-0.33929354349771756
15,53.8073,-126.0482,5,0.5,2023,1,1.7195939108205494e-06,18.630036926269554,8.01689236958822
29,52.1803,-121.7751,10,0.8,2023,1,1.2646932532334176e-06,-0.8263248443603288,-6.973319117228186
27,49.602,-115.6642,4,0.2,2023,1,1.7255544662475586e-05,8.066936111450218,0.7434834798177121
24,50.6149,-120.1836,3,0.21,2023,1,0.0013769029901595786,-0.2621540069579851,-4.7896706899006745
1,52.1087,-119.2905,12,0.009,2023,1,0.0013836681840757592,-11.515465799967444,-13.8170449574788
11,57.8391,-131.3907,5,0.1,2023,1,0.0005739063023497692,5.608911768595419,0.5134419759114621
7,52.0332,-123.1865,4,10.4,2023,1,0.0003797640886773479,4.259123102823935,-1.8768962860107195
5,54.0566,-125.7635,8,1.1,2023,1,1.72257422903499e-06,19.48435490926107,11.70880025227865
1,54.0024,-125.742,5,0.6,2023,1,0.0018821320759911941,8.061828231811546,2.51146024068197
24,53.9965,-123.8192,3,0.2,2023,1,0.0003520309255691245,0.09071057637532931,-3.07914009094236
13,53.7003,-125.7428,5,17.0,2023,1,8.523463925769192e-07,13.825465138753259,4.215569432576501
31,49.7772,-119.4555,5,0.009,2023,1,2.2351741790771484e-07,13.468689219156943,1.5269663492838959
5,53.919,-122.9376,10,0.009,2023,1,0.002093535661686019,8.455911890665732,4.8242660522461165
26,49.4183,-115.789,7,0.009,2023,1,8.494699841321562e-07,15.56806653340658,0.06100997924806961
9,53.9444,-124.114,6,0.009,2023,1,2.5749205860847724e-06,20.537058766682946,6.502648925781273
26,54.6305,-124.6567,4,0.2,2023,1,0.005217686295509338,3.1419076283772824,-1.5547273000080963
