DAY,LATITUDE,LONGITUDE,MONTH,SIZE,YEAR,label,total_precipitation_sum,temperature_c,dewpoint_c
8,52.0997,-122.1656,11,0.009,2025,1,0.0006904572248345175,1.1882377624511946,-1.1728010813395144
1,55.6232,-122.2676,5,0.5,2025,1,1.7123598468060663e-06,5.597805277506552,-2.4792617797851335
1,55.6292,-122.0766,5,0.009,2025,1,1.7123598468060663e-06,6.1750350952148665,-2.258233133951819
1,55.5262,-122.5,5,0.009,2025,1,1.7123598468060663e-06,5.2560897827148665,-2.479587300618448
1,49.2505,-119.6978,8,0.009,2025,1,0.001480001211120907,23.26804122924807,10.544382985432946
3,49.778,-117.4676,9,0.1,2025,1,4.261732051702438e-07,23.619193649292015,9.781392669677757
10,48.7732,-123.7319,7,0.76,2025,1,1.4144182234332447e-05,17.088571802775107,10.179787572224939
10,48.7775,-123.7293,7,0.009,2025,1,1.4144182234332447e-05,17.088571802775107,10.179787572224939
3,49.228,-124.7492,7,0.2,2025,1,0.00017611980428000606,14.006951268514001,8.185243860880576
2,54.0809,-122.989,11,0.2,2025,1,0.0006905972956587902,1.7238594055176009,-5.845285161336221
14,49.2615,-124.7729,9,0.009,2025,1,0.026848578453062544,15.573653793334984,13.875674184163415
8,57.8001,-122.8876,5,0.16,2025,1,0.0001568257857620381,5.887708918253622,-7.37245152791337
4,49.0778,-124.0592,5,0.009,2025,1,0.0015858846614058564,6.373963928222679,0.5639396667480696
7,49.0752,-123.9095,6,0.02,2025,1,4.410743663640915e-07,18.408273951212607,11.304083124796591
15,49.2377,-124.7942,7,0.05,2025,1,8.583068797918258e-07,23.037960942586267,11.4725058237712
16,49.6698,-116.8208,6,0.01,2025,1,1.3679264043275907e-05,18.910813903808616,5.313613510131859
26,56.6803,-121.4943,2,8.0,2025,1,0.0009590754572741389,0.8036266326904524,-2.137251917521155
23,54.3591,-124.1915,5,2.39,2025,1,0.0018049776554107666,8.670489247639978,2.0443556467692474
